file,workload,netcdf_mean_s,netcdf_median_s,zarr_mean_s,zarr_median_s,speedup_x,zarr_pct_faster,zarr_store
pr_Amon_GFDL-SPEAR-MED_historical_r1i1p1f1_gr3_192101-201412.nc,load_1_map,0.0161543624001752,0.0159941340002661,0.0182163439997566,0.0176056129998869,0.886805958450882,-12.7642400764708,pr_Amon_GFDL-SPEAR-MED_historical_r1i1p1f1_gr3_192101-201412__map.zarr
pr_Amon_GFDL-SPEAR-MED_historical_r1i1p1f1_gr3_192101-201412.nc,plot_1_map,0.101147730800039,0.0955333800002336,0.110666187000061,0.10080022000011,0.913989480815707,-9.41044957186286,pr_Amon_GFDL-SPEAR-MED_historical_r1i1p1f1_gr3_192101-201412__map.zarr
pr_Amon_GFDL-SPEAR-MED_historical_r1i1p1f1_gr3_192101-201412.nc,point_ts_full,1.34043190599996,1.3407683989999,0.0123220418000528,0.0120528130000821,108.783262364376,99.0807409354479,pr_Amon_GFDL-SPEAR-MED_historical_r1i1p1f1_gr3_192101-201412__ts.zarr
